"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sample.nlogo"
"fake_news-dec_a-dec_u-perc_aw-only_last_state"
"11/19/2021 12:18:43:228 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","alpha-aw","decay-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"6279","1","0.8","0.9","1","0.7","1","1000","2036"
"6300","1","0.7","0","1","0.8","1","1000","290"
"6278","1","0.7","0.9","1","0.7","1","1000","1529"
"6270","1","1","0.8","1","0.7","1","1000","4033"
"6284","1","0.2","1","1","0.7","1","1000","474"
"6285","1","0.3","1","1","0.7","1","1000","724"
"6280","1","0.9","0.9","1","0.7","1","1000","2673"
"6286","1","0.4","1","1","0.7","1","1000","758"
"6289","1","0.7","1","1","0.7","1","1000","1541"
"6287","1","0.5","1","1","0.7","1","1000","982"
"6294","1","0.1","0","1","0.8","1","1000","263"
"6281","1","1","0.9","1","0.7","1","1000","3783"
"6293","1","0","0","1","0.8","1","1000","231"
"6291","1","0.9","1","1","0.7","1","1000","2579"
"6295","1","0.2","0","1","0.8","1","1000","228"
"6290","1","0.8","1","1","0.7","1","1000","2158"
"6298","1","0.5","0","1","0.8","1","1000","261"
"6313","1","0.9","0.1","1","0.8","1","1000","725"
"6302","1","0.9","0","1","0.8","1","1000","338"
"6297","1","0.4","0","1","0.8","1","1000","255"
"6301","1","0.8","0","1","0.8","1","1000","296"
"6296","1","0.3","0","1","0.8","1","1000","283"
"6292","1","1","1","1","0.7","1","1000","4032"
"6299","1","0.6","0","1","0.8","1","1000","262"
"6314","1","1","0.1","1","0.8","1","1000","2872"
"6304","1","0","0.1","1","0.8","1","1000","248"
"6303","1","1","0","1","0.8","1","1000","3229"
"6324","1","0.9","0.2","1","0.8","1","1000","1138"
"6308","1","0.4","0.1","1","0.8","1","1000","295"
"6316","1","0.1","0.2","1","0.8","1","1000","270"
"6306","1","0.2","0.1","1","0.8","1","1000","245"
"6305","1","0.1","0.1","1","0.8","1","1000","249"
"6307","1","0.3","0.1","1","0.8","1","1000","280"
"6309","1","0.5","0.1","1","0.8","1","1000","318"
"6312","1","0.8","0.1","1","0.8","1","1000","486"
"6315","1","0","0.2","1","0.8","1","1000","302"
"6310","1","0.6","0.1","1","0.8","1","1000","343"
"6311","1","0.7","0.1","1","0.8","1","1000","412"
"6318","1","0.3","0.2","1","0.8","1","1000","296"
"6317","1","0.2","0.2","1","0.8","1","1000","268"
"6335","1","0.9","0.3","1","0.8","1","1000","1332"
"6320","1","0.5","0.2","1","0.8","1","1000","359"
"6321","1","0.6","0.2","1","0.8","1","1000","484"
"6319","1","0.4","0.2","1","0.8","1","1000","326"
"6322","1","0.7","0.2","1","0.8","1","1000","463"
"6323","1","0.8","0.2","1","0.8","1","1000","677"
"6328","1","0.2","0.3","1","0.8","1","1000","282"
"6327","1","0.1","0.3","1","0.8","1","1000","320"
"6329","1","0.3","0.3","1","0.8","1","1000","307"
"6326","1","0","0.3","1","0.8","1","1000","254"
"6350","1","0.2","0.5","1","0.8","1","1000","333"
"6325","1","1","0.2","1","0.8","1","1000","2718"
"6330","1","0.4","0.3","1","0.8","1","1000","393"
"6334","1","0.8","0.3","1","0.8","1","1000","798"
"6331","1","0.5","0.3","1","0.8","1","1000","440"
"6332","1","0.6","0.3","1","0.8","1","1000","531"
"6337","1","0","0.4","1","0.8","1","1000","282"
"6340","1","0.3","0.4","1","0.8","1","1000","384"
"6333","1","0.7","0.3","1","0.8","1","1000","681"
"6339","1","0.2","0.4","1","0.8","1","1000","311"
"6338","1","0.1","0.4","1","0.8","1","1000","291"
"6341","1","0.4","0.4","1","0.8","1","1000","398"
"6336","1","1","0.3","1","0.8","1","1000","2809"
"6342","1","0.5","0.4","1","0.8","1","1000","464"
"6343","1","0.6","0.4","1","0.8","1","1000","527"
"6345","1","0.8","0.4","1","0.8","1","1000","1062"
"6344","1","0.7","0.4","1","0.8","1","1000","660"
"6349","1","0.1","0.5","1","0.8","1","1000","323"
"6346","1","0.9","0.4","1","0.8","1","1000","1558"
"6348","1","0","0.5","1","0.8","1","1000","271"
"6351","1","0.3","0.5","1","0.8","1","1000","355"
"6352","1","0.4","0.5","1","0.8","1","1000","432"
"6373","1","0.3","0.7","1","0.8","1","1000","361"
"6353","1","0.5","0.5","1","0.8","1","1000","545"
"6347","1","1","0.4","1","0.8","1","1000","2811"
"6356","1","0.8","0.5","1","0.8","1","1000","1140"
"6359","1","0","0.6","1","0.8","1","1000","270"
"6354","1","0.6","0.5","1","0.8","1","1000","691"
"6357","1","0.9","0.5","1","0.8","1","1000","1680"
"6355","1","0.7","0.5","1","0.8","1","1000","820"
"6360","1","0.1","0.6","1","0.8","1","1000","284"
"6361","1","0.2","0.6","1","0.8","1","1000","334"
"6383","1","0.2","0.8","1","0.8","1","1000","375"
"6368","1","0.9","0.6","1","0.8","1","1000","1685"
"6358","1","1","0.5","1","0.8","1","1000","2971"
"6365","1","0.6","0.6","1","0.8","1","1000","673"
"6375","1","0.5","0.7","1","0.8","1","1000","595"
"6362","1","0.3","0.6","1","0.8","1","1000","380"
"6366","1","0.7","0.6","1","0.8","1","1000","889"
"6364","1","0.5","0.6","1","0.8","1","1000","507"
"6363","1","0.4","0.6","1","0.8","1","1000","484"
"6370","1","0","0.7","1","0.8","1","1000","244"
"6367","1","0.8","0.6","1","0.8","1","1000","1378"
"6372","1","0.2","0.7","1","0.8","1","1000","343"
"6371","1","0.1","0.7","1","0.8","1","1000","313"
"6377","1","0.7","0.7","1","0.8","1","1000","1059"
"6381","1","0","0.8","1","0.8","1","1000","268"
"6376","1","0.6","0.7","1","0.8","1","1000","758"
"6374","1","0.4","0.7","1","0.8","1","1000","493"
"6382","1","0.1","0.8","1","0.8","1","1000","275"
"6369","1","1","0.6","1","0.8","1","1000","2889"
"6378","1","0.8","0.7","1","0.8","1","1000","1398"
"6380","1","1","0.7","1","0.8","1","1000","2686"
"6379","1","0.9","0.7","1","0.8","1","1000","1817"
"6384","1","0.3","0.8","1","0.8","1","1000","411"
"6392","1","0","0.9","1","0.8","1","1000","206"
"6385","1","0.4","0.8","1","0.8","1","1000","500"
"6386","1","0.5","0.8","1","0.8","1","1000","622"
"6394","1","0.2","0.9","1","0.8","1","1000","420"
"6388","1","0.7","0.8","1","0.8","1","1000","1178"
"6387","1","0.6","0.8","1","0.8","1","1000","857"
"6405","1","0.2","1","1","0.8","1","1000","372"
"6393","1","0.1","0.9","1","0.8","1","1000","317"
"6389","1","0.8","0.8","1","0.8","1","1000","1465"
"6395","1","0.3","0.9","1","0.8","1","1000","418"
"6391","1","1","0.8","1","0.8","1","1000","2869"
"6390","1","0.9","0.8","1","0.8","1","1000","2067"
"6407","1","0.4","1","1","0.8","1","1000","684"
"6397","1","0.5","0.9","1","0.8","1","1000","739"
"6396","1","0.4","0.9","1","0.8","1","1000","510"
"6399","1","0.7","0.9","1","0.8","1","1000","1153"
"6425","1","0","0.1","1","0.9","1","1000","191"
"6398","1","0.6","0.9","1","0.8","1","1000","907"
"6401","1","0.9","0.9","1","0.8","1","1000","2060"
"6406","1","0.3","1","1","0.8","1","1000","470"
"6400","1","0.8","0.9","1","0.8","1","1000","1448"
"6403","1","0","1","1","0.8","1","1000","262"
"6404","1","0.1","1","1","0.8","1","1000","309"
"6408","1","0.5","1","1","0.8","1","1000","752"
"6409","1","0.6","1","1","0.8","1","1000","1074"
"6414","1","0","0","1","0.9","1","1000","242"
"6402","1","1","0.9","1","0.8","1","1000","2717"
"6410","1","0.7","1","1","0.8","1","1000","1246"
"6420","1","0.6","0","1","0.9","1","1000","217"
"6421","1","0.7","0","1","0.9","1","1000","234"
"6416","1","0.2","0","1","0.9","1","1000","208"
"6422","1","0.8","0","1","0.9","1","1000","235"
"6411","1","0.8","1","1","0.8","1","1000","1588"
"6415","1","0.1","0","1","0.9","1","1000","190"
"6419","1","0.5","0","1","0.9","1","1000","211"
"6417","1","0.3","0","1","0.9","1","1000","222"
"6412","1","0.9","1","1","0.8","1","1000","2143"
"6413","1","1","1","1","0.8","1","1000","2788"
"6424","1","1","0","1","0.9","1","1000","2100"
"6418","1","0.4","0","1","0.9","1","1000","187"
"6423","1","0.9","0","1","0.9","1","1000","289"
"6442","1","0.6","0.2","1","0.9","1","1000","358"
"6426","1","0.1","0.1","1","0.9","1","1000","209"
"6431","1","0.6","0.1","1","0.9","1","1000","299"
"6428","1","0.3","0.1","1","0.9","1","1000","212"
"6429","1","0.4","0.1","1","0.9","1","1000","230"
"6427","1","0.2","0.1","1","0.9","1","1000","244"
"6444","1","0.8","0.2","1","0.9","1","1000","574"
"6430","1","0.5","0.1","1","0.9","1","1000","263"
"6436","1","0","0.2","1","0.9","1","1000","204"
"6438","1","0.2","0.2","1","0.9","1","1000","262"
"6437","1","0.1","0.2","1","0.9","1","1000","225"
"6433","1","0.8","0.1","1","0.9","1","1000","411"
"6432","1","0.7","0.1","1","0.9","1","1000","365"
"6434","1","0.9","0.1","1","0.9","1","1000","607"
"6440","1","0.4","0.2","1","0.9","1","1000","259"
"6439","1","0.3","0.2","1","0.9","1","1000","256"
"6435","1","1","0.1","1","0.9","1","1000","1980"
"6441","1","0.5","0.2","1","0.9","1","1000","267"
"6445","1","0.9","0.2","1","0.9","1","1000","868"
"6443","1","0.7","0.2","1","0.9","1","1000","449"
"6447","1","0","0.3","1","0.9","1","1000","171"
"6446","1","1","0.2","1","0.9","1","1000","1962"
"6448","1","0.1","0.3","1","0.9","1","1000","187"
"6456","1","0.9","0.3","1","0.9","1","1000","985"
"6450","1","0.3","0.3","1","0.9","1","1000","280"
"6473","1","0.4","0.5","1","0.9","1","1000","361"
"6449","1","0.2","0.3","1","0.9","1","1000","240"
"6451","1","0.4","0.3","1","0.9","1","1000","306"
"6458","1","0","0.4","1","0.9","1","1000","172"
"6452","1","0.5","0.3","1","0.9","1","1000","407"
"6454","1","0.7","0.3","1","0.9","1","1000","604"
"6453","1","0.6","0.3","1","0.9","1","1000","431"
"6457","1","1","0.3","1","0.9","1","1000","2248"
"6455","1","0.8","0.3","1","0.9","1","1000","641"
"6459","1","0.1","0.4","1","0.9","1","1000","227"
"6460","1","0.2","0.4","1","0.9","1","1000","277"
"6461","1","0.3","0.4","1","0.9","1","1000","280"
"6463","1","0.5","0.4","1","0.9","1","1000","391"
"6471","1","0.2","0.5","1","0.9","1","1000","257"
"6470","1","0.1","0.5","1","0.9","1","1000","250"
"6466","1","0.8","0.4","1","0.9","1","1000","782"
"6469","1","0","0.5","1","0.9","1","1000","223"
"6462","1","0.4","0.4","1","0.9","1","1000","299"
"6464","1","0.6","0.4","1","0.9","1","1000","468"
"6477","1","0.8","0.5","1","0.9","1","1000","933"
"6472","1","0.3","0.5","1","0.9","1","1000","293"
"6467","1","0.9","0.4","1","0.9","1","1000","1148"
"6465","1","0.7","0.4","1","0.9","1","1000","578"
"6468","1","1","0.4","1","0.9","1","1000","2009"
"6476","1","0.7","0.5","1","0.9","1","1000","622"
"6475","1","0.6","0.5","1","0.9","1","1000","489"
"6474","1","0.5","0.5","1","0.9","1","1000","391"
"6480","1","0","0.6","1","0.9","1","1000","236"
"6481","1","0.1","0.6","1","0.9","1","1000","260"
"6502","1","0","0.8","1","0.9","1","1000","233"
"6479","1","1","0.5","1","0.9","1","1000","1998"
"6478","1","0.9","0.5","1","0.9","1","1000","1262"
"6485","1","0.5","0.6","1","0.9","1","1000","448"
"6482","1","0.2","0.6","1","0.9","1","1000","267"
"6486","1","0.6","0.6","1","0.9","1","1000","566"
"6483","1","0.3","0.6","1","0.9","1","1000","319"
"6484","1","0.4","0.6","1","0.9","1","1000","388"
"6488","1","0.8","0.6","1","0.9","1","1000","957"
"6491","1","0","0.7","1","0.9","1","1000","190"
"6489","1","0.9","0.6","1","0.9","1","1000","1487"
"6492","1","0.1","0.7","1","0.9","1","1000","201"
"6487","1","0.7","0.6","1","0.9","1","1000","751"
"6498","1","0.7","0.7","1","0.9","1","1000","777"
"6490","1","1","0.6","1","0.9","1","1000","2247"
"6493","1","0.2","0.7","1","0.9","1","1000","275"
"6495","1","0.4","0.7","1","0.9","1","1000","377"
"6494","1","0.3","0.7","1","0.9","1","1000","292"
"6497","1","0.6","0.7","1","0.9","1","1000","599"
"6504","1","0.2","0.8","1","0.9","1","1000","293"
"6496","1","0.5","0.7","1","0.9","1","1000","446"
"6503","1","0.1","0.8","1","0.9","1","1000","212"
"6505","1","0.3","0.8","1","0.9","1","1000","378"
"6499","1","0.8","0.7","1","0.9","1","1000","1118"
"6500","1","0.9","0.7","1","0.9","1","1000","1500"
"6507","1","0.5","0.8","1","0.9","1","1000","559"
"6506","1","0.4","0.8","1","0.9","1","1000","366"
"6509","1","0.7","0.8","1","0.9","1","1000","809"
"6501","1","1","0.7","1","0.9","1","1000","2180"
"6508","1","0.6","0.8","1","0.9","1","1000","649"
"6513","1","0","0.9","1","0.9","1","1000","219"
"6511","1","0.9","0.8","1","0.9","1","1000","1482"
"6510","1","0.8","0.8","1","0.9","1","1000","1108"
"6516","1","0.3","0.9","1","0.9","1","1000","341"
"6514","1","0.1","0.9","1","0.9","1","1000","254"
"6515","1","0.2","0.9","1","0.9","1","1000","295"
"6518","1","0.5","0.9","1","0.9","1","1000","612"
"6512","1","1","0.8","1","0.9","1","1000","2094"
"6522","1","0.9","0.9","1","0.9","1","1000","1546"
"6519","1","0.6","0.9","1","0.9","1","1000","661"
"6517","1","0.4","0.9","1","0.9","1","1000","457"
"6527","1","0.3","1","1","0.9","1","1000","422"
"6520","1","0.7","0.9","1","0.9","1","1000","844"
"6525","1","0.1","1","1","0.9","1","1000","293"
"6524","1","0","1","1","0.9","1","1000","170"
"6521","1","0.8","0.9","1","0.9","1","1000","1279"
"6526","1","0.2","1","1","0.9","1","1000","308"
"6528","1","0.4","1","1","0.9","1","1000","484"
"6531","1","0.7","1","1","0.9","1","1000","932"
"6549","1","0.3","0.1","1","1","1","1000","182"
"6535","1","0","0","1","1","1","1000","163"
"6523","1","1","0.9","1","0.9","1","1000","2023"
"6529","1","0.5","1","1","0.9","1","1000","578"
"6532","1","0.8","1","1","0.9","1","1000","1129"
"6530","1","0.6","1","1","0.9","1","1000","759"
"6538","1","0.3","0","1","1","1","1000","180"
"6537","1","0.2","0","1","1","1","1000","171"
"6533","1","0.9","1","1","0.9","1","1000","1546"
"6536","1","0.1","0","1","1","1","1000","194"
"6534","1","1","1","1","0.9","1","1000","2125"
"6555","1","0.9","0.1","1","1","1","1000","514"
"6539","1","0.4","0","1","1","1","1000","169"
"6540","1","0.5","0","1","1","1","1000","174"
"6542","1","0.7","0","1","1","1","1000","223"
"6554","1","0.8","0.1","1","1","1","1000","344"
"6541","1","0.6","0","1","1","1","1000","187"
"6543","1","0.8","0","1","1","1","1000","213"
"6545","1","1","0","1","1","1","1000","1620"
"6546","1","0","0.1","1","1","1","1000","146"
"6544","1","0.9","0","1","1","1","1000","263"
"6547","1","0.1","0.1","1","1","1","1000","161"
"6558","1","0.1","0.2","1","1","1","1000","208"
"6548","1","0.2","0.1","1","1","1","1000","172"
"6551","1","0.5","0.1","1","1","1","1000","217"
"6550","1","0.4","0.1","1","1","1","1000","189"
"6553","1","0.7","0.1","1","1","1","1000","293"
"6552","1","0.6","0.1","1","1","1","1000","232"
"6557","1","0","0.2","1","1","1","1000","144"
"6556","1","1","0.1","1","1","1","1000","1552"
"6560","1","0.3","0.2","1","1","1","1000","191"
"6559","1","0.2","0.2","1","1","1","1000","195"
"6562","1","0.5","0.2","1","1","1","1000","213"
"6561","1","0.4","0.2","1","1","1","1000","195"
"6564","1","0.7","0.2","1","1","1","1000","355"
"6563","1","0.6","0.2","1","1","1","1000","306"
"6566","1","0.9","0.2","1","1","1","1000","665"
"6571","1","0.3","0.3","1","1","1","1000","189"
"6574","1","0.6","0.3","1","1","1","1000","297"
"6568","1","0","0.3","1","1","1","1000","188"
"6565","1","0.8","0.2","1","1","1","1000","506"
"6572","1","0.4","0.3","1","1","1","1000","250"
"6575","1","0.7","0.3","1","1","1","1000","408"
"6567","1","1","0.2","1","1","1","1000","1372"
"6570","1","0.2","0.3","1","1","1","1000","211"
"6573","1","0.5","0.3","1","1","1","1000","228"
"6569","1","0.1","0.3","1","1","1","1000","137"
"6581","1","0.2","0.4","1","1","1","1000","205"
"6576","1","0.8","0.3","1","1","1","1000","553"
"6579","1","0","0.4","1","1","1","1000","201"
"6578","1","1","0.3","1","1","1","1000","1473"
"6577","1","0.9","0.3","1","1","1","1000","811"
"6582","1","0.3","0.4","1","1","1","1000","226"
"6580","1","0.1","0.4","1","1","1","1000","189"
"6584","1","0.5","0.4","1","1","1","1000","340"
"6583","1","0.4","0.4","1","1","1","1000","280"
"6585","1","0.6","0.4","1","1","1","1000","342"
"6591","1","0.1","0.5","1","1","1","1000","189"
"6587","1","0.8","0.4","1","1","1","1000","586"
"6588","1","0.9","0.4","1","1","1","1000","885"
"6586","1","0.7","0.4","1","1","1","1000","472"
"6590","1","0","0.5","1","1","1","1000","181"
"6595","1","0.5","0.5","1","1","1","1000","368"
"6592","1","0.2","0.5","1","1","1","1000","198"
"6596","1","0.6","0.5","1","1","1","1000","396"
"6589","1","1","0.4","1","1","1","1000","1657"
"6594","1","0.4","0.5","1","1","1","1000","265"
"6593","1","0.3","0.5","1","1","1","1000","280"
"6599","1","0.9","0.5","1","1","1","1000","938"
"6598","1","0.8","0.5","1","1","1","1000","651"
"6603","1","0.2","0.6","1","1","1","1000","262"
"6601","1","0","0.6","1","1","1","1000","179"
"6597","1","0.7","0.5","1","1","1","1000","505"
"6602","1","0.1","0.6","1","1","1","1000","192"
"6600","1","1","0.5","1","1","1","1000","1683"
"6605","1","0.4","0.6","1","1","1","1000","294"
"6604","1","0.3","0.6","1","1","1","1000","243"
"6606","1","0.5","0.6","1","1","1","1000","401"
"6607","1","0.6","0.6","1","1","1","1000","402"
"6609","1","0.8","0.6","1","1","1","1000","672"
"6608","1","0.7","0.6","1","1","1","1000","551"
"6612","1","0","0.7","1","1","1","1000","161"
"6610","1","0.9","0.6","1","1","1","1000","1010"
"6627","1","0.4","0.8","1","1","1","1000","337"
"6611","1","1","0.6","1","1","1","1000","1695"
"6613","1","0.1","0.7","1","1","1","1000","210"
"6616","1","0.4","0.7","1","1","1","1000","311"
"6614","1","0.2","0.7","1","1","1","1000","202"
"6615","1","0.3","0.7","1","1","1","1000","267"
"6617","1","0.5","0.7","1","1","1","1000","378"
"6630","1","0.7","0.8","1","1","1","1000","789"
"6619","1","0.7","0.7","1","1","1","1000","583"
"6621","1","0.9","0.7","1","1","1","1000","1146"
"6618","1","0.6","0.7","1","1","1","1000","484"
"6620","1","0.8","0.7","1","1","1","1000","820"
"6623","1","0","0.8","1","1","1","1000","206"
"6626","1","0.3","0.8","1","1","1","1000","272"
"6622","1","1","0.7","1","1","1","1000","1498"
"6625","1","0.2","0.8","1","1","1","1000","266"
"6624","1","0.1","0.8","1","1","1","1000","203"
"6635","1","0.1","0.9","1","1","1","1000","226"
"6628","1","0.5","0.8","1","1","1","1000","395"
"6631","1","0.8","0.8","1","1","1","1000","864"
"6632","1","0.9","0.8","1","1","1","1000","1037"
"6644","1","1","0.9","1","1","1","1000","1569"
"6629","1","0.6","0.8","1","1","1","1000","528"
"6636","1","0.2","0.9","1","1","1","1000","198"
"6634","1","0","0.9","1","1","1","1000","162"
"6633","1","1","0.8","1","1","1","1000","1528"
"6637","1","0.3","0.9","1","1","1","1000","274"
"6638","1","0.4","0.9","1","1","1","1000","347"
"6639","1","0.5","0.9","1","1","1","1000","403"
"6646","1","0.1","1","1","1","1","1000","205"
"6641","1","0.7","0.9","1","1","1","1000","722"
"6647","1","0.2","1","1","1","1","1000","244"
"6652","1","0.7","1","1","1","1","1000","750"
"6640","1","0.6","0.9","1","1","1","1000","530"
"6643","1","0.9","0.9","1","1","1","1000","1189"
"6642","1","0.8","0.9","1","1","1","1000","1061"
"6650","1","0.5","1","1","1","1","1000","430"
"6645","1","0","1","1","1","1","1000","175"
"6648","1","0.3","1","1","1","1","1000","317"
"6649","1","0.4","1","1","1","1","1000","318"
"6651","1","0.6","1","1","1","1","1000","560"
"6663","1","0.7","0","1","0","1","1000","1805"
"6659","1","0.3","0","1","0","1","1000","1572"
"6653","1","0.8","1","1","1","1","1000","928"
"6654","1","0.9","1","1","1","1","1000","1214"
"6665","1","0.9","0","1","0","1","1000","2126"
"6656","1","0","0","1","0","1","1000","1652"
"6655","1","1","1","1","1","1","1000","1570"
"6657","1","0.1","0","1","0","1","1000","1552"
"6660","1","0.4","0","1","0","1","1000","1551"
"6658","1","0.2","0","1","0","1","1000","1727"
"6667","1","0","0.1","1","0","1","1000","1665"
"6661","1","0.5","0","1","0","1","1000","1667"
"6662","1","0.6","0","1","0","1","1000","1678"
"6664","1","0.8","0","1","0","1","1000","1791"
"6669","1","0.2","0.1","1","0","1","1000","1626"
"6670","1","0.3","0.1","1","0","1","1000","1878"
"6668","1","0.1","0.1","1","0","1","1000","1680"
"6672","1","0.5","0.1","1","0","1","1000","2184"
"6671","1","0.4","0.1","1","0","1","1000","1914"
"6673","1","0.6","0.1","1","0","1","1000","2253"
"6678","1","0","0.2","1","0","1","1000","1593"
"6674","1","0.7","0.1","1","0","1","1000","2942"
"6680","1","0.2","0.2","1","0","1","1000","1738"
"6679","1","0.1","0.2","1","0","1","1000","1803"
"6675","1","0.8","0.1","1","0","1","1000","3707"
"6681","1","0.3","0.2","1","0","1","1000","2061"
"6682","1","0.4","0.2","1","0","1","1000","2304"
"6683","1","0.5","0.2","1","0","1","1000","2644"
"6666","1","1","0","1","0","1","1000","9990"
"6676","1","0.9","0.1","1","0","1","1000","7492"
"6689","1","0","0.3","1","0","1","1000","1658"
"6684","1","0.6","0.2","1","0","1","1000","3049"
"6691","1","0.2","0.3","1","0","1","1000","1993"
"6690","1","0.1","0.3","1","0","1","1000","1730"
"6677","1","1","0.1","1","0","1","1000","9990"
"6700","1","0","0.4","1","0","1","1000","1666"
"6711","1","0","0.5","1","0","1","1000","1711"
"6685","1","0.7","0.2","1","0","1","1000","3917"
"6694","1","0.5","0.3","1","0","1","1000","3079"
"6693","1","0.4","0.3","1","0","1","1000","2449"
"6692","1","0.3","0.3","1","0","1","1000","2168"
"6702","1","0.2","0.4","1","0","1","1000","2084"
"6695","1","0.6","0.3","1","0","1","1000","3652"
"6701","1","0.1","0.4","1","0","1","1000","1910"
"6686","1","0.8","0.2","1","0","1","1000","6160"
"6696","1","0.7","0.3","1","0","1","1000","5375"
"6715","1","0.4","0.5","1","0","1","1000","3337"
"6705","1","0.5","0.4","1","0","1","1000","3526"
"6688","1","1","0.2","1","0","1","1000","9990"
"6704","1","0.4","0.4","1","0","1","1000","2887"
"6703","1","0.3","0.4","1","0","1","1000","2324"
"6687","1","0.9","0.2","1","0","1","1000","9925"
"6697","1","0.8","0.3","1","0","1","1000","8935"
"6706","1","0.6","0.4","1","0","1","1000","4596"
"6713","1","0.2","0.5","1","0","1","1000","2100"
"6698","1","0.9","0.3","1","0","1","1000","9971"
"6699","1","1","0.3","1","0","1","1000","9990"
"6707","1","0.7","0.4","1","0","1","1000","7203"
"6712","1","0.1","0.5","1","0","1","1000","1826"
"6714","1","0.3","0.5","1","0","1","1000","2680"
"6708","1","0.8","0.4","1","0","1","1000","9721"
"6722","1","0","0.6","1","0","1","1000","1600"
"6724","1","0.2","0.6","1","0","1","1000","2346"
"6709","1","0.9","0.4","1","0","1","1000","9973"
"6716","1","0.5","0.5","1","0","1","1000","4660"
"6725","1","0.3","0.6","1","0","1","1000","2790"
"6721","1","1","0.5","1","0","1","1000","9990"
"6710","1","1","0.4","1","0","1","1000","9990"
"6723","1","0.1","0.6","1","0","1","1000","1870"
"6717","1","0.6","0.5","1","0","1","1000","5787"
"6726","1","0.4","0.6","1","0","1","1000","3699"
"6733","1","0","0.7","1","0","1","1000","1652"
"6732","1","1","0.6","1","0","1","1000","9990"
"6727","1","0.5","0.6","1","0","1","1000","4587"
"6719","1","0.8","0.5","1","0","1","1000","9904"
"6734","1","0.1","0.7","1","0","1","1000","1777"
"6736","1","0.3","0.7","1","0","1","1000","3225"
"6735","1","0.2","0.7","1","0","1","1000","2414"
"6728","1","0.6","0.6","1","0","1","1000","6535"
"6720","1","0.9","0.5","1","0","1","1000","9976"
"6718","1","0.7","0.5","1","0","1","1000","9788"
"6729","1","0.7","0.6","1","0","1","1000","9752"
"6737","1","0.4","0.7","1","0","1","1000","4069"
"6747","1","0.3","0.8","1","0","1","1000","3295"
"6744","1","0","0.8","1","0","1","1000","1503"
"6738","1","0.5","0.7","1","0","1","1000","5338"
"6745","1","0.1","0.8","1","0","1","1000","1887"
"6731","1","0.9","0.6","1","0","1","1000","9984"
"6746","1","0.2","0.8","1","0","1","1000","2348"
"6755","1","0","0.9","1","0","1","1000","1527"
"6743","1","1","0.7","1","0","1","1000","9990"
"6730","1","0.8","0.6","1","0","1","1000","9979"
"6749","1","0.5","0.8","1","0","1","1000","6063"
"6742","1","0.9","0.7","1","0","1","1000","9988"
"6756","1","0.1","0.9","1","0","1","1000","2192"
"6748","1","0.4","0.8","1","0","1","1000","4805"
"6757","1","0.2","0.9","1","0","1","1000","2585"
"6740","1","0.7","0.7","1","0","1","1000","9960"
"6739","1","0.6","0.7","1","0","1","1000","9949"
"6750","1","0.6","0.8","1","0","1","1000","8383"
"6741","1","0.8","0.7","1","0","1","1000","9941"
"6752","1","0.8","0.8","1","0","1","1000","9946"
"6751","1","0.7","0.8","1","0","1","1000","9980"
"6758","1","0.3","0.9","1","0","1","1000","3589"
"6753","1","0.9","0.8","1","0","1","1000","9980"
"6759","1","0.4","0.9","1","0","1","1000","4942"
"6768","1","0.2","1","1","0","1","1000","2877"
"6766","1","0","1","1","0","1","1000","1512"
"6778","1","0.1","0","1","0.1","1","1000","1225"
"6754","1","1","0.8","1","0","1","1000","9990"
"6767","1","0.1","1","1","0","1","1000","2088"
"6762","1","0.7","0.9","1","0","1","1000","9941"
"6769","1","0.3","1","1","0","1","1000","3763"
"6760","1","0.5","0.9","1","0","1","1000","7722"
"6770","1","0.4","1","1","0","1","1000","5392"
"6765","1","1","0.9","1","0","1","1000","9990"
"6779","1","0.2","0","1","0.1","1","1000","1234"
"6777","1","0","0","1","0.1","1","1000","1221"
"6761","1","0.6","0.9","1","0","1","1000","9798"
"6764","1","0.9","0.9","1","0","1","1000","9988"
"6763","1","0.8","0.9","1","0","1","1000","9972"
"6781","1","0.4","0","1","0.1","1","1000","1262"
"6782","1","0.5","0","1","0.1","1","1000","1340"
"6774","1","0.8","1","1","0","1","1000","9973"
"6794","1","0.6","0.1","1","0.1","1","1000","1711"
"6780","1","0.3","0","1","0.1","1","1000","1223"
"6785","1","0.8","0","1","0.1","1","1000","1519"
"6771","1","0.5","1","1","0","1","1000","8556"
"6783","1","0.6","0","1","0.1","1","1000","1323"
"6793","1","0.5","0.1","1","0.1","1","1000","1557"
"6784","1","0.7","0","1","0.1","1","1000","1328"
"6788","1","0","0.1","1","0.1","1","1000","1291"
"6772","1","0.6","1","1","0","1","1000","9961"
"6791","1","0.3","0.1","1","0.1","1","1000","1479"
"6789","1","0.1","0.1","1","0.1","1","1000","1309"
"6790","1","0.2","0.1","1","0.1","1","1000","1343"
"6786","1","0.9","0","1","0.1","1","1000","1571"
"6775","1","0.9","1","1","0","1","1000","9972"
"6773","1","0.7","1","1","0","1","1000","9953"
"6792","1","0.4","0.1","1","0.1","1","1000","1431"
"6800","1","0.1","0.2","1","0.1","1","1000","1368"
"6795","1","0.7","0.1","1","0.1","1","1000","2125"
